Member_number,Date,itemDescription,Day,Day_Name,Month,Is_Weekend
1877,2014-06-16,whipped/sour cream,Monday,Monday,June,False
3236,2014-04-17,brown bread,Thursday,Thursday,April,False
2068,2014-06-02,yogurt,Monday,Monday,June,False
1388,2014-05-08,rolls/buns,Thursday,Thursday,May,False
4014,2014-05-27,yogurt,Tuesday,Tuesday,May,False
1719,2014-08-08,brown bread,Friday,Friday,August,False
4167,2014-10-28,pastry,Tuesday,Tuesday,October,False
3099,2014-09-04,waffles,Thursday,Thursday,September,False
1998,2014-02-03,frozen vegetables,Monday,Monday,February,False
3630,2014-07-27,cream cheese ,Sunday,Sunday,July,True
1365,2014-02-01,frozen vegetables,Saturday,Saturday,February,True
2878,2014-11-04,whipped/sour cream,Tuesday,Tuesday,November,False
3158,2014-02-14,margarine,Friday,Friday,February,False
3842,2014-10-13,pot plants,Monday,Monday,October,False
2738,2014-10-31,onions,Friday,Friday,October,False
4595,2014-06-11,white bread,Wednesday,Wednesday,June,False
1979,2014-12-16,salty snack,Tuesday,Tuesday,December,False
3411,2014-12-03,whole milk,Wednesday,Wednesday,December,False
4703,2014-10-20,soda,Monday,Monday,October,False
1615,2014-11-30,white bread,Sunday,Sunday,November,True
1710,2014-03-08,specialty chocolate,Saturday,Saturday,March,True
2699,2014-07-18,butter,Friday,Friday,July,False
1859,2014-02-04,root vegetables,Tuesday,Tuesday,February,False
1997,2014-10-30,shopping bags,Thursday,Thursday,October,False
4852,2014-01-09,bottled water,Thursday,Thursday,January,False
4893,2014-07-22,beverages,Tuesday,Tuesday,July,False
4985,2014-03-12,shopping bags,Wednesday,Wednesday,March,False
4428,2014-08-16,other vegetables,Saturday,Saturday,August,True
1979,2014-05-09,white bread,Friday,Friday,May,False
2847,2014-01-04,soups,Saturday,Saturday,January,True
3879,2014-01-10,curd,Friday,Friday,January,False
4735,2014-03-30,bottled water,Sunday,Sunday,March,True
2038,2014-10-14,sauces,Tuesday,Tuesday,October,False
2132,2014-12-19,whipped/sour cream,Friday,Friday,December,False
3560,2014-05-27,light bulbs,Tuesday,Tuesday,May,False
1354,2014-10-18,soda,Saturday,Saturday,October,True
4230,2014-05-28,pastry,Wednesday,Wednesday,May,False
4582,2014-03-02,specialty chocolate,Sunday,Sunday,March,True
4660,2014-10-16,soda,Thursday,Thursday,October,False
2255,2014-04-21,dessert,Monday,Monday,April,False
4862,2014-04-26,whole milk,Saturday,Saturday,April,True
1605,2014-03-02,soda,Sunday,Sunday,March,True
1403,2014-01-11,cling film/bags,Saturday,Saturday,January,True
1192,2014-12-27,brown bread,Saturday,Saturday,December,True
1617,2014-07-20,sugar,Sunday,Sunday,July,True
2806,2014-01-19,whipped/sour cream,Sunday,Sunday,January,True
2749,2014-11-20,pastry,Thursday,Thursday,November,False
4840,2014-11-22,whipped/sour cream,Saturday,Saturday,November,True
1381,2014-05-07,pastry,Wednesday,Wednesday,May,False
1932,2014-06-19,fruit/vegetable juice,Thursday,Thursday,June,False
4124,2014-11-25,semi-finished bread,Tuesday,Tuesday,November,False
1412,2014-08-21,make up remover,Thursday,Thursday,August,False
1841,2014-12-16,soft cheese,Tuesday,Tuesday,December,False
1736,2014-07-15,butter,Tuesday,Tuesday,July,False
1798,2014-06-22,whole milk,Sunday,Sunday,June,True
1004,2014-05-01,dish cleaner,Thursday,Thursday,May,False
1582,2014-06-10,shopping bags,Tuesday,Tuesday,June,False
3664,2014-02-13,pastry,Thursday,Thursday,February,False
2225,2014-09-29,rolls/buns,Monday,Monday,September,False
3175,2014-04-29,rolls/buns,Tuesday,Tuesday,April,False
1891,2014-01-05,hygiene articles,Sunday,Sunday,January,True
4306,2014-05-17,white bread,Saturday,Saturday,May,True
1545,2014-04-01,brown bread,Tuesday,Tuesday,April,False
1741,2014-12-05,specialty chocolate,Friday,Friday,December,False
3289,2014-09-27,chocolate,Saturday,Saturday,September,True
2139,2014-07-03,chewing gum,Thursday,Thursday,July,False
4362,2014-06-14,whipped/sour cream,Saturday,Saturday,June,True
4371,2014-05-24,frozen vegetables,Saturday,Saturday,May,True
4206,2014-09-09,oil,Tuesday,Tuesday,September,False
3185,2014-02-21,newspapers,Friday,Friday,February,False
2440,2014-06-26,jam,Thursday,Thursday,June,False
3827,2014-08-09,misc. beverages,Saturday,Saturday,August,True
1949,2014-04-13,cat food,Sunday,Sunday,April,True
3410,2014-01-20,shopping bags,Monday,Monday,January,False
3530,2014-01-24,napkins,Friday,Friday,January,False
4696,2014-10-03,oil,Friday,Friday,October,False
2963,2014-03-01,pickled vegetables,Saturday,Saturday,March,True
2396,2014-08-21,sugar,Thursday,Thursday,August,False
1913,2014-02-25,cat food,Tuesday,Tuesday,February,False
4657,2014-12-27,bottled beer,Saturday,Saturday,December,True
2641,2014-04-01,brown bread,Tuesday,Tuesday,April,False
2615,2014-01-19,frozen vegetables,Sunday,Sunday,January,True
4681,2014-10-31,shopping bags,Friday,Friday,October,False
1169,2014-12-15,cake bar,Monday,Monday,December,False
4769,2014-07-10,soda,Thursday,Thursday,July,False
2010,2014-05-17,shopping bags,Saturday,Saturday,May,True
1384,2014-06-28,waffles,Saturday,Saturday,June,True
2788,2014-08-10,rolls/buns,Sunday,Sunday,August,True
4628,2014-02-11,zwieback,Tuesday,Tuesday,February,False
3838,2014-12-21,light bulbs,Sunday,Sunday,December,True
2965,2014-06-07,newspapers,Saturday,Saturday,June,True
1903,2014-02-17,sweet spreads,Monday,Monday,February,False
4722,2014-01-07,hygiene articles,Tuesday,Tuesday,January,False
4209,2014-07-29,liquor (appetizer),Tuesday,Tuesday,July,False
1422,2014-05-13,fruit/vegetable juice,Tuesday,Tuesday,May,False
2995,2014-03-19,specialty chocolate,Wednesday,Wednesday,March,False
1094,2014-08-18,newspapers,Monday,Monday,August,False
3827,2014-06-24,canned beer,Tuesday,Tuesday,June,False
3846,2014-09-01,canned vegetables,Monday,Monday,September,False
3259,2014-02-01,soda,Saturday,Saturday,February,True
4278,2014-05-20,white wine,Tuesday,Tuesday,May,False
2194,2014-09-09,shopping bags,Tuesday,Tuesday,September,False
2094,2014-03-24,bottled water,Monday,Monday,March,False
3511,2014-04-30,soda,Wednesday,Wednesday,April,False
1428,2014-09-15,shopping bags,Monday,Monday,September,False
4806,2014-05-07,liquor,Wednesday,Wednesday,May,False
3607,2014-02-22,sliced cheese,Saturday,Saturday,February,True
4587,2014-05-23,salt,Friday,Friday,May,False
3028,2014-11-20,napkins,Thursday,Thursday,November,False
1308,2014-01-11,napkins,Saturday,Saturday,January,True
2417,2014-11-03,spread cheese,Monday,Monday,November,False
2573,2014-01-07,zwieback,Tuesday,Tuesday,January,False
4862,2014-07-18,yogurt,Friday,Friday,July,False
1190,2014-06-21,bottled water,Saturday,Saturday,June,True
3879,2014-08-03,yogurt,Sunday,Sunday,August,True
3383,2014-09-19,pet care,Friday,Friday,September,False
1599,2014-10-10,cream cheese ,Friday,Friday,October,False
4689,2014-11-28,soda,Friday,Friday,November,False
1233,2014-04-07,UHT-milk,Monday,Monday,April,False
1301,2014-01-30,whipped/sour cream,Thursday,Thursday,January,False
1110,2014-09-22,pickled vegetables,Monday,Monday,September,False
3320,2014-04-12,processed cheese,Saturday,Saturday,April,True
2679,2014-12-16,curd cheese,Tuesday,Tuesday,December,False
3540,2014-10-27,salty snack,Monday,Monday,October,False
4585,2014-05-17,yogurt,Saturday,Saturday,May,True
3743,2014-12-22,pickled vegetables,Monday,Monday,December,False
1961,2014-01-13,sugar,Monday,Monday,January,False
1897,2014-05-01,cream cheese ,Thursday,Thursday,May,False
4606,2014-11-07,fruit/vegetable juice,Friday,Friday,November,False
3660,2014-10-14,sugar,Tuesday,Tuesday,October,False
2922,2014-06-06,misc. beverages,Friday,Friday,June,False
3800,2014-11-25,domestic eggs,Tuesday,Tuesday,November,False
3762,2014-11-28,white bread,Friday,Friday,November,False
4317,2014-03-27,sparkling wine,Thursday,Thursday,March,False
3325,2014-04-11,hard cheese,Friday,Friday,April,False
1731,2014-08-26,other vegetables,Tuesday,Tuesday,August,False
1327,2014-03-08,pastry,Saturday,Saturday,March,True
4387,2014-12-23,whipped/sour cream,Tuesday,Tuesday,December,False
1740,2014-07-11,canned beer,Friday,Friday,July,False
1006,2014-07-11,shopping bags,Friday,Friday,July,False
4993,2014-05-25,rolls/buns,Sunday,Sunday,May,True
1888,2014-08-02,yogurt,Saturday,Saturday,August,True
3762,2014-10-31,salt,Friday,Friday,October,False
2243,2014-10-01,yogurt,Wednesday,Wednesday,October,False
2738,2014-01-16,brown bread,Thursday,Thursday,January,False
3869,2014-08-12,male cosmetics,Tuesday,Tuesday,August,False
2924,2014-05-26,newspapers,Monday,Monday,May,False
4613,2014-10-04,rolls/buns,Saturday,Saturday,October,True
3421,2014-10-18,soda,Saturday,Saturday,October,True
4764,2014-08-28,vinegar,Thursday,Thursday,August,False
4800,2014-10-27,soda,Monday,Monday,October,False
1288,2014-08-20,abrasive cleaner,Wednesday,Wednesday,August,False
2194,2014-06-06,frozen vegetables,Friday,Friday,June,False
2950,2014-02-03,shopping bags,Monday,Monday,February,False
1681,2014-07-06,rolls/buns,Sunday,Sunday,July,True
3957,2014-07-20,salt,Sunday,Sunday,July,True
1004,2014-10-13,packaged fruit/vegetables,Monday,Monday,October,False
2309,2014-04-17,domestic eggs,Thursday,Thursday,April,False
3238,2014-02-06,white bread,Thursday,Thursday,February,False
3613,2014-10-20,pastry,Monday,Monday,October,False
1716,2014-08-11,long life bakery product,Monday,Monday,August,False
3669,2014-06-25,candles,Wednesday,Wednesday,June,False
4806,2014-09-13,candy,Saturday,Saturday,September,True
1434,2014-11-13,canned beer,Thursday,Thursday,November,False
3977,2014-02-01,oil,Saturday,Saturday,February,True
4086,2014-01-14,dishes,Tuesday,Tuesday,January,False
3357,2014-06-22,pickled vegetables,Sunday,Sunday,June,True
2159,2014-10-08,shopping bags,Wednesday,Wednesday,October,False
2984,2014-09-25,ice cream,Thursday,Thursday,September,False
1351,2014-01-15,rolls/buns,Wednesday,Wednesday,January,False
1359,2014-05-29,soda,Thursday,Thursday,May,False
3636,2014-08-10,rolls/buns,Sunday,Sunday,August,True
3783,2014-04-11,cereals,Friday,Friday,April,False
3960,2014-02-15,rolls/buns,Saturday,Saturday,February,True
3683,2014-10-05,curd,Sunday,Sunday,October,True
4838,2014-09-07,brown bread,Sunday,Sunday,September,True
2779,2014-01-21,specialty cheese,Tuesday,Tuesday,January,False
4297,2014-03-02,shopping bags,Sunday,Sunday,March,True
1258,2014-08-09,frozen vegetables,Saturday,Saturday,August,True
2755,2014-11-25,soda,Tuesday,Tuesday,November,False
2340,2014-01-17,soda,Friday,Friday,January,False
1690,2014-05-09,bottled water,Friday,Friday,May,False
2952,2014-01-12,sugar,Sunday,Sunday,January,True
3246,2014-12-25,whole milk,Thursday,Thursday,December,False
1900,2014-03-15,shopping bags,Saturday,Saturday,March,True
3414,2014-05-22,cream cheese ,Thursday,Thursday,May,False
1153,2014-08-10,bottled beer,Sunday,Sunday,August,True
1751,2014-09-04,flour,Thursday,Thursday,September,False
2499,2014-11-01,ice cream,Saturday,Saturday,November,True
2355,2014-02-19,ice cream,Wednesday,Wednesday,February,False
3660,2014-09-21,coffee,Sunday,Sunday,September,True
2760,2014-06-20,vinegar,Friday,Friday,June,False
1028,2014-04-24,onions,Thursday,Thursday,April,False
4657,2014-04-03,bottled water,Thursday,Thursday,April,False
1569,2014-03-09,white bread,Sunday,Sunday,March,True
3737,2014-07-06,white bread,Sunday,Sunday,July,True
3462,2014-10-01,dessert,Wednesday,Wednesday,October,False
2921,2014-11-18,other vegetables,Tuesday,Tuesday,November,False
1111,2014-03-03,soda,Monday,Monday,March,False
1261,2014-10-06,canned vegetables,Monday,Monday,October,False
1572,2014-03-31,rice,Monday,Monday,March,False
1811,2014-06-02,dessert,Monday,Monday,June,False
3287,2014-11-12,chocolate,Wednesday,Wednesday,November,False
1020,2014-07-19,newspapers,Saturday,Saturday,July,True
2374,2014-09-16,chocolate,Tuesday,Tuesday,September,False
3289,2014-03-21,white bread,Friday,Friday,March,False
1312,2014-11-12,canned vegetables,Wednesday,Wednesday,November,False
1045,2014-01-12,butter,Sunday,Sunday,January,True
1275,2014-01-18,shopping bags,Saturday,Saturday,January,True
4241,2014-10-02,bottled water,Thursday,Thursday,October,False
1116,2014-06-22,canned vegetables,Sunday,Sunday,June,True
1356,2014-08-17,cat food,Sunday,Sunday,August,True
2354,2014-01-06,soups,Monday,Monday,January,False
4045,2014-07-30,waffles,Wednesday,Wednesday,July,False
3189,2014-04-16,whole milk,Wednesday,Wednesday,April,False
3515,2014-05-31,canned vegetables,Saturday,Saturday,May,True
1169,2014-01-25,other vegetables,Saturday,Saturday,January,True
2299,2014-08-04,cake bar,Monday,Monday,August,False
3539,2014-11-07,frozen dessert,Friday,Friday,November,False
1487,2014-11-02,cling film/bags,Sunday,Sunday,November,True
4698,2014-01-20,specialty chocolate,Monday,Monday,January,False
3335,2014-09-05,light bulbs,Friday,Friday,September,False
1065,2014-01-14,long life bakery product,Tuesday,Tuesday,January,False
4763,2014-02-27,pastry,Thursday,Thursday,February,False
2879,2014-06-27,detergent,Friday,Friday,June,False
1451,2014-08-28,kitchen towels,Thursday,Thursday,August,False
1947,2014-01-07,specialty chocolate,Tuesday,Tuesday,January,False
4364,2014-04-13,sugar,Sunday,Sunday,April,True
4477,2014-10-14,chewing gum,Tuesday,Tuesday,October,False
1150,2014-09-06,UHT-milk,Saturday,Saturday,September,True
2873,2014-05-23,frozen vegetables,Friday,Friday,May,False
3040,2014-10-11,cat food,Saturday,Saturday,October,True
4862,2014-06-08,whipped/sour cream,Sunday,Sunday,June,True
2254,2014-01-30,mustard,Thursday,Thursday,January,False
2066,2014-12-29,hard cheese,Monday,Monday,December,False
1205,2014-08-12,ready soups,Tuesday,Tuesday,August,False
4040,2014-11-14,rolls/buns,Friday,Friday,November,False
4760,2014-10-16,whole milk,Thursday,Thursday,October,False
2357,2014-06-05,whipped/sour cream,Thursday,Thursday,June,False
1507,2014-05-24,frozen vegetables,Saturday,Saturday,May,True
1870,2014-06-10,specialty chocolate,Tuesday,Tuesday,June,False
3900,2014-08-05,yogurt,Tuesday,Tuesday,August,False
3627,2014-07-06,whole milk,Sunday,Sunday,July,True
2098,2014-08-02,fruit/vegetable juice,Saturday,Saturday,August,True
2242,2014-04-27,rolls/buns,Sunday,Sunday,April,True
3444,2014-01-07,brown bread,Tuesday,Tuesday,January,False
2437,2014-06-24,rubbing alcohol,Tuesday,Tuesday,June,False
3930,2014-05-31,brown bread,Saturday,Saturday,May,True
1964,2014-03-18,domestic eggs,Tuesday,Tuesday,March,False
4362,2014-01-14,domestic eggs,Tuesday,Tuesday,January,False
2339,2014-05-20,sliced cheese,Tuesday,Tuesday,May,False
1663,2014-02-24,herbs,Monday,Monday,February,False
2384,2014-01-14,fruit/vegetable juice,Tuesday,Tuesday,January,False
3013,2014-04-19,soap,Saturday,Saturday,April,True
3765,2014-04-01,margarine,Tuesday,Tuesday,April,False
1446,2014-05-07,pastry,Wednesday,Wednesday,May,False
2135,2014-02-15,hard cheese,Saturday,Saturday,February,True
4872,2014-06-01,domestic eggs,Sunday,Sunday,June,True
4817,2014-05-14,yogurt,Wednesday,Wednesday,May,False
2571,2014-07-07,sliced cheese,Monday,Monday,July,False
4338,2014-07-07,waffles,Monday,Monday,July,False
2760,2014-04-01,rolls/buns,Tuesday,Tuesday,April,False
4564,2014-10-11,brown bread,Saturday,Saturday,October,True
1862,2014-05-21,liquor (appetizer),Wednesday,Wednesday,May,False
4155,2014-09-10,softener,Wednesday,Wednesday,September,False
2965,2014-01-04,salty snack,Saturday,Saturday,January,True
4854,2014-01-12,candy,Sunday,Sunday,January,True
3349,2014-01-18,curd,Saturday,Saturday,January,True
3416,2014-04-05,rice,Saturday,Saturday,April,True
1466,2014-08-23,whole milk,Saturday,Saturday,August,True
1032,2014-09-23,pastry,Tuesday,Tuesday,September,False
4489,2014-05-24,other vegetables,Saturday,Saturday,May,True
3862,2014-03-14,processed cheese,Friday,Friday,March,False
1181,2014-07-13,whole milk,Sunday,Sunday,July,True
4772,2014-06-08,rolls/buns,Sunday,Sunday,June,True
3266,2014-10-07,soda,Tuesday,Tuesday,October,False
4969,2014-01-07,butter milk,Tuesday,Tuesday,January,False
1035,2014-08-15,white bread,Friday,Friday,August,False
2917,2014-04-22,processed cheese,Tuesday,Tuesday,April,False
3247,2014-08-09,other vegetables,Saturday,Saturday,August,True
3913,2014-05-06,rolls/buns,Tuesday,Tuesday,May,False
3877,2014-06-20,zwieback,Friday,Friday,June,False
1129,2014-11-14,shopping bags,Friday,Friday,November,False
2605,2014-06-02,yogurt,Monday,Monday,June,False
2308,2014-09-10,bottled beer,Wednesday,Wednesday,September,False
1412,2014-06-20,specialty fat,Friday,Friday,June,False
3743,2014-01-06,photo/film,Monday,Monday,January,False
2937,2014-10-06,brown bread,Monday,Monday,October,False
1932,2014-07-06,other vegetables,Sunday,Sunday,July,True
3857,2014-04-03,frozen vegetables,Thursday,Thursday,April,False
1241,2014-08-14,soda,Thursday,Thursday,August,False
1607,2014-10-12,pickled vegetables,Sunday,Sunday,October,True
3854,2014-06-26,soda,Thursday,Thursday,June,False
4509,2014-07-30,chocolate,Wednesday,Wednesday,July,False
2654,2014-08-08,whole milk,Friday,Friday,August,False
2511,2014-10-04,cocoa drinks,Saturday,Saturday,October,True
4337,2014-04-27,shopping bags,Sunday,Sunday,April,True
2993,2014-07-08,chewing gum,Tuesday,Tuesday,July,False
3138,2014-12-28,root vegetables,Sunday,Sunday,December,True
1057,2014-01-06,sliced cheese,Monday,Monday,January,False
2125,2014-04-02,soda,Wednesday,Wednesday,April,False
4137,2014-07-23,zwieback,Wednesday,Wednesday,July,False
4761,2014-11-24,margarine,Monday,Monday,November,False
1162,2014-03-28,male cosmetics,Friday,Friday,March,False
1761,2014-02-26,frozen fish,Wednesday,Wednesday,February,False
3507,2014-07-20,specialty chocolate,Sunday,Sunday,July,True
3104,2014-02-06,soda,Thursday,Thursday,February,False
2070,2014-04-27,cake bar,Sunday,Sunday,April,True
4266,2014-02-19,bottled beer,Wednesday,Wednesday,February,False
4187,2014-05-04,white bread,Sunday,Sunday,May,True
3297,2014-05-29,frozen meals,Thursday,Thursday,May,False
2618,2014-01-05,specialty chocolate,Sunday,Sunday,January,True
3895,2014-06-02,yogurt,Monday,Monday,June,False
4657,2014-09-21,oil,Sunday,Sunday,September,True
2042,2014-04-17,cream cheese ,Thursday,Thursday,April,False
1342,2014-04-03,bottled water,Thursday,Thursday,April,False
