Member_number,Date,Is_Weekend,itemDescription,Category
3541,2014-03-18,False,house keeping products,Other
2882,2014-12-12,False,other vegetables,Produce
3507,2014-02-13,False,root vegetables,Produce
3104,2014-10-22,False,rolls/buns,Bakery
1286,2014-07-19,True,hygiene articles,Other
3756,2014-11-03,False,canned beer,Beverages
2242,2014-12-01,False,butter,Other
4481,2014-08-11,False,fruit/vegetable juice,Produce
4910,2014-02-26,False,napkins,Other
1287,2014-08-07,False,whipped/sour cream,Dairy
3067,2014-11-17,False,whipped/sour cream,Dairy
1204,2014-05-18,True,yogurt,Dairy
4318,2014-03-27,False,whole milk,Dairy
3218,2014-06-11,False,sugar,Other
2772,2014-08-19,False,red/blush wine,Beverages
3823,2014-12-10,False,frozen vegetables,Produce
1325,2014-04-30,False,soda,Beverages
1211,2014-12-13,True,whole milk,Dairy
1613,2014-01-17,False,pastry,Bakery
3706,2014-11-17,False,pastry,Bakery
3435,2014-01-22,False,bottled water,Beverages
1828,2014-06-12,False,dessert,Other
4204,2014-11-11,False,whipped/sour cream,Dairy
1004,2014-07-01,False,frozen fish,Other
1520,2014-06-03,False,other vegetables,Produce
3031,2014-12-01,False,specialty bar,Other
2450,2014-07-31,False,root vegetables,Produce
1878,2014-01-02,False,dessert,Other
3484,2014-08-06,False,pickled vegetables,Produce
1908,2014-05-30,False,zwieback,Other
4126,2014-10-18,True,hamburger meat,Other
3359,2014-06-07,True,butter,Other
2747,2014-09-17,False,bottled beer,Beverages
2467,2014-11-30,True,vinegar,Other
4993,2014-08-15,False,abrasive cleaner,Other
1738,2014-08-10,True,liquor (appetizer),Other
2755,2014-10-30,False,chocolate,Other
3035,2014-02-21,False,curd,Other
4267,2014-11-12,False,newspapers,Other
1907,2014-04-20,True,rolls/buns,Bakery
3568,2014-08-14,False,newspapers,Other
1798,2014-05-29,False,bottled water,Beverages
3289,2014-02-02,True,sugar,Other
4853,2014-07-20,True,whipped/sour cream,Dairy
2144,2014-05-13,False,specialty bar,Other
2079,2014-08-26,False,domestic eggs,Other
3689,2014-09-10,False,rolls/buns,Bakery
4913,2014-11-06,False,whipped/sour cream,Dairy
3830,2014-04-01,False,domestic eggs,Other
2829,2014-07-07,False,soda,Beverages
4138,2014-10-07,False,chocolate marshmallow,Other
3484,2014-11-19,False,rolls/buns,Bakery
2413,2014-09-16,False,salty snack,Other
2164,2014-09-30,False,sugar,Other
3393,2014-07-02,False,frozen potato products,Other
4325,2014-03-03,False,specialty chocolate,Other
1205,2014-04-30,False,oil,Other
4793,2014-12-14,True,pastry,Bakery
4194,2014-02-23,True,bottled beer,Beverages
2018,2014-02-05,False,rolls/buns,Bakery
1881,2014-08-18,False,oil,Other
3967,2014-01-23,False,rolls/buns,Bakery
4305,2014-12-03,False,onions,Produce
2637,2014-06-18,False,fruit/vegetable juice,Produce
2631,2014-02-20,False,root vegetables,Produce
1630,2014-10-22,False,rolls/buns,Bakery
4860,2014-05-30,False,fruit/vegetable juice,Produce
2014,2014-06-07,True,brown bread,Bakery
1197,2014-03-19,False,waffles,Other
1572,2014-03-31,False,rolls/buns,Bakery
1833,2014-10-20,False,margarine,Other
3737,2014-09-05,False,bottled beer,Beverages
3860,2014-10-06,False,domestic eggs,Other
1954,2014-08-16,True,coffee,Other
1923,2014-02-02,True,pip fruit,Produce
1052,2014-01-04,True,shopping bags,Other
2773,2014-05-30,False,margarine,Other
2070,2014-04-13,True,oil,Other
2632,2014-12-10,False,whole milk,Dairy
4999,2014-05-19,False,detergent,Other
3158,2014-10-04,True,bottled water,Beverages
3763,2014-07-15,False,chocolate,Other
1740,2014-07-26,True,white bread,Bakery
3548,2014-03-13,False,yogurt,Dairy
2404,2014-10-22,False,beverages,Other
2795,2014-03-19,False,snack products,Other
1270,2014-07-12,True,flower soil/fertilizer,Other
4803,2014-01-12,True,white bread,Bakery
1542,2014-12-08,False,popcorn,Other
4929,2014-05-08,False,waffles,Other
4620,2014-03-16,True,shopping bags,Other
2836,2014-11-06,False,root vegetables,Produce
1692,2014-06-12,False,cake bar,Other
4563,2014-05-20,False,margarine,Other
4210,2014-03-17,False,shopping bags,Other
1971,2014-05-28,False,dessert,Other
1280,2014-04-13,True,spices,Other
2632,2014-06-22,True,sugar,Other
3430,2014-08-12,False,dishes,Other
3554,2014-01-15,False,make up remover,Other
1924,2014-11-22,True,shopping bags,Other
1064,2014-04-21,False,rolls/buns,Bakery
3208,2014-12-02,False,whole milk,Dairy
1895,2014-04-06,True,canned beer,Beverages
1865,2014-02-17,False,oil,Other
4316,2014-08-04,False,bottled water,Beverages
3411,2014-05-02,False,dessert,Other
4855,2014-08-27,False,rolls/buns,Bakery
3782,2014-01-15,False,curd,Other
4394,2014-11-13,False,detergent,Other
2112,2014-06-03,False,sliced cheese,Dairy
3768,2014-01-06,False,yogurt,Dairy
1109,2014-10-14,False,sugar,Other
3850,2014-06-14,True,misc. beverages,Other
3785,2014-07-12,True,photo/film,Other
3116,2014-05-22,False,soda,Beverages
3705,2014-05-18,True,yogurt,Dairy
4916,2014-01-11,True,whole milk,Dairy
3467,2014-10-20,False,pastry,Bakery
2523,2014-10-11,True,rolls/buns,Bakery
3675,2014-11-15,True,whole milk,Dairy
1206,2014-02-03,False,hygiene articles,Other
1621,2014-08-28,False,butter milk,Dairy
2629,2014-07-09,False,whole milk,Dairy
2712,2014-08-15,False,yogurt,Dairy
2486,2014-04-19,True,dessert,Other
3166,2014-05-03,True,whole milk,Dairy
3120,2014-01-02,False,whole milk,Dairy
4060,2014-10-01,False,domestic eggs,Other
4443,2014-10-19,True,brown bread,Bakery
2180,2014-09-27,True,waffles,Other
2552,2014-07-11,False,shopping bags,Other
4022,2014-07-10,False,oil,Other
2617,2014-08-12,False,yogurt,Dairy
2937,2014-04-24,False,yogurt,Dairy
3516,2014-09-09,False,whipped/sour cream,Dairy
3582,2014-06-16,False,dessert,Other
2022,2014-03-28,False,newspapers,Other
2345,2014-06-09,False,candy,Other
2837,2014-11-05,False,soap,Other
3010,2014-06-13,False,shopping bags,Other
2428,2014-02-11,False,sugar,Other
4512,2014-08-12,False,soda,Beverages
1194,2014-01-16,False,bottled water,Beverages
2492,2014-03-14,False,butter milk,Dairy
3732,2014-07-14,False,shopping bags,Other
1653,2014-12-20,True,rolls/buns,Bakery
3117,2014-03-19,False,napkins,Other
1506,2014-12-25,False,pet care,Other
3110,2014-07-23,False,frozen potato products,Other
2274,2014-02-22,True,pastry,Bakery
3074,2014-11-03,False,mayonnaise,Other
4969,2014-09-09,False,shopping bags,Other
2546,2014-06-04,False,candy,Other
4434,2014-01-30,False,butter,Other
2931,2014-07-05,True,domestic eggs,Other
1329,2014-01-29,False,whipped/sour cream,Dairy
3797,2014-09-07,True,whole milk,Dairy
1525,2014-07-13,True,bottled beer,Beverages
3704,2014-12-03,False,frozen vegetables,Produce
3221,2014-07-28,False,rolls/buns,Bakery
1118,2014-03-02,True,frozen vegetables,Produce
4891,2014-06-02,False,dog food,Other
2716,2014-09-03,False,pastry,Bakery
1083,2014-07-15,False,soda,Beverages
1345,2014-04-08,False,rolls/buns,Bakery
3122,2014-04-16,False,bottled water,Beverages
2306,2014-03-17,False,shopping bags,Other
1410,2014-06-26,False,soda,Beverages
2956,2014-07-22,False,other vegetables,Produce
4389,2014-04-22,False,fruit/vegetable juice,Produce
4946,2014-04-24,False,fruit/vegetable juice,Produce
3893,2014-05-19,False,rolls/buns,Bakery
3401,2014-03-17,False,chewing gum,Other
3082,2014-07-07,False,canned vegetables,Produce
3909,2014-11-16,True,rolls/buns,Bakery
3207,2014-12-06,True,bottled beer,Beverages
4526,2014-12-19,False,other vegetables,Produce
1288,2014-09-28,True,whole milk,Dairy
1013,2014-01-17,False,napkins,Other
1615,2014-06-07,True,white bread,Bakery
3956,2014-10-26,True,sugar,Other
1868,2014-03-19,False,fruit/vegetable juice,Produce
2863,2014-03-03,False,whipped/sour cream,Dairy
3052,2014-10-26,True,hard cheese,Dairy
2612,2014-06-02,False,specialty bar,Other
4362,2014-01-22,False,curd,Other
4512,2014-05-28,False,seasonal products,Other
4176,2014-06-11,False,rolls/buns,Bakery
1766,2014-04-15,False,canned beer,Beverages
4261,2014-05-29,False,dessert,Other
4683,2014-03-02,True,domestic eggs,Other
1443,2014-08-25,False,bottled water,Beverages
1692,2014-07-26,True,fruit/vegetable juice,Produce
2283,2014-11-22,True,white bread,Bakery
3562,2014-12-17,False,male cosmetics,Other
1004,2014-06-10,False,red/blush wine,Beverages
1405,2014-05-14,False,whole milk,Dairy
2141,2014-04-24,False,sugar,Other
2954,2014-07-17,False,rolls/buns,Bakery
2230,2014-07-14,False,bottled water,Beverages
1765,2014-06-12,False,pasta,Other
4735,2014-03-27,False,honey,Other
3603,2014-07-20,True,UHT-milk,Dairy
1774,2014-08-10,True,cereals,Other
4018,2014-10-30,False,bottled water,Beverages
2437,2014-02-25,False,soda,Beverages
2847,2014-04-28,False,spices,Other
3832,2014-06-07,True,bottled water,Beverages
4433,2014-10-19,True,curd,Other
2358,2014-06-26,False,shopping bags,Other
2540,2014-07-23,False,napkins,Other
2298,2014-04-12,True,roll products ,Bakery
4618,2014-02-28,False,fruit/vegetable juice,Produce
4667,2014-03-05,False,white wine,Beverages
4527,2014-10-14,False,rolls/buns,Bakery
1521,2014-09-11,False,salty snack,Other
3403,2014-01-21,False,baking powder,Other
3831,2014-03-29,True,yogurt,Dairy
3141,2014-01-04,True,other vegetables,Produce
2732,2014-03-04,False,soda,Beverages
3905,2014-04-04,False,whole milk,Dairy
3100,2014-04-16,False,curd,Other
1549,2014-07-17,False,bottled water,Beverages
3726,2014-09-03,False,mustard,Other
1429,2014-10-19,True,yogurt,Dairy
2928,2014-11-04,False,brown bread,Bakery
3482,2014-01-13,False,oil,Other
2410,2014-12-06,True,root vegetables,Produce
4448,2014-12-11,False,whole milk,Dairy
3095,2014-05-08,False,newspapers,Other
4445,2014-04-25,False,light bulbs,Other
3148,2014-04-23,False,UHT-milk,Dairy
4746,2014-07-08,False,sugar,Other
2814,2014-06-10,False,butter,Other
4494,2014-11-08,True,frozen dessert,Other
2631,2014-09-29,False,hair spray,Other
3021,2014-11-15,True,soups,Other
1530,2014-09-05,False,sliced cheese,Dairy
4202,2014-07-12,True,rolls/buns,Bakery
3931,2014-06-22,True,frozen vegetables,Produce
1644,2014-07-13,True,brown bread,Bakery
3149,2014-01-25,True,pastry,Bakery
2122,2014-04-06,True,soda,Beverages
3831,2014-03-01,True,bottled water,Beverages
3583,2014-03-21,False,Instant food products,Other
3848,2014-02-28,False,chewing gum,Other
1264,2014-12-11,False,white bread,Bakery
2060,2014-05-25,True,soups,Other
4116,2014-10-12,True,yogurt,Dairy
4727,2014-04-12,True,rolls/buns,Bakery
1692,2014-05-04,True,sugar,Other
4370,2014-02-12,False,domestic eggs,Other
1355,2014-03-29,True,soda,Beverages
2549,2014-08-20,False,potato products,Other
2612,2014-06-11,False,pastry,Bakery
1094,2014-12-11,False,detergent,Other
2932,2014-11-10,False,rolls/buns,Bakery
4402,2014-10-09,False,newspapers,Other
3942,2014-05-06,False,rolls/buns,Bakery
2644,2014-03-29,True,chocolate,Other
3116,2014-03-12,False,frozen vegetables,Produce
1188,2014-07-04,False,cleaner,Other
1387,2014-05-31,True,soda,Beverages
4468,2014-03-12,False,bottled water,Beverages
1652,2014-12-06,True,canned beer,Beverages
1234,2014-03-16,True,margarine,Other
3480,2014-08-31,True,white wine,Beverages
3946,2014-04-19,True,roll products ,Bakery
2784,2014-08-10,True,coffee,Other
3743,2014-08-13,False,brown bread,Bakery
2313,2014-05-02,False,dishes,Other
2746,2014-01-17,False,brown bread,Bakery
4543,2014-05-11,True,hard cheese,Dairy
1692,2014-11-11,False,ready soups,Other
4163,2014-02-16,True,newspapers,Other
1379,2014-09-21,True,rolls/buns,Bakery
1442,2014-10-01,False,candles,Other
3517,2014-08-21,False,margarine,Other
2177,2014-06-29,True,salty snack,Other
2086,2014-01-08,False,butter,Other
1169,2014-11-01,True,detergent,Other
4113,2014-03-13,False,UHT-milk,Dairy
4807,2014-04-03,False,bottled beer,Beverages
3688,2014-02-09,True,whipped/sour cream,Dairy
4252,2014-12-25,False,newspapers,Other
1136,2014-05-25,True,shopping bags,Other
3590,2014-10-31,False,bottled beer,Beverages
3523,2014-10-16,False,other vegetables,Produce
2801,2014-10-10,False,bottled water,Beverages
3264,2014-10-11,True,onions,Produce
4033,2014-03-18,False,frozen vegetables,Produce
4944,2014-08-26,False,dishes,Other
1740,2014-07-13,True,rolls/buns,Bakery
1108,2014-06-25,False,specialty cheese,Dairy
3327,2014-08-03,True,chocolate marshmallow,Other
2148,2014-12-06,True,whole milk,Dairy
1932,2014-06-02,False,onions,Produce
1416,2014-03-04,False,long life bakery product,Other
1592,2014-11-28,False,rolls/buns,Bakery
1452,2014-05-31,True,mayonnaise,Other
2138,2014-12-12,False,rolls/buns,Bakery
3482,2014-07-30,False,root vegetables,Produce
3499,2014-06-13,False,whole milk,Dairy
1668,2014-07-25,False,bottled water,Beverages
2298,2014-04-15,False,margarine,Other
1214,2014-07-08,False,waffles,Other
1937,2014-04-18,False,specialty bar,Other
2312,2014-02-14,False,pastry,Bakery
2469,2014-06-17,False,photo/film,Other
4826,2014-03-02,True,curd,Other
2127,2014-04-16,False,margarine,Other
3409,2014-05-15,False,whipped/sour cream,Dairy
1162,2014-04-05,True,coffee,Other
4723,2014-08-28,False,rice,Other
2254,2014-03-02,True,newspapers,Other
3684,2014-08-28,False,butter,Other
2746,2014-08-03,True,white bread,Bakery
1275,2014-06-10,False,pastry,Bakery
1654,2014-11-26,False,other vegetables,Produce
4463,2014-06-08,True,bottled beer,Beverages
2658,2014-09-28,True,rolls/buns,Bakery
3018,2014-11-17,False,packaged fruit/vegetables,Produce
3934,2014-09-24,False,bottled beer,Beverages
1426,2014-10-03,False,yogurt,Dairy
2898,2014-06-10,False,soda,Beverages
2004,2014-05-09,False,butter,Other
2551,2014-01-11,True,curd,Other
1816,2014-08-21,False,canned beer,Beverages
3992,2014-04-12,True,dessert,Other
1211,2014-12-12,False,domestic eggs,Other
3356,2014-06-26,False,butter,Other
2540,2014-11-11,False,cream cheese ,Dairy
2146,2014-10-22,False,organic products,Other
4406,2014-08-16,True,shopping bags,Other
4769,2014-08-20,False,whipped/sour cream,Dairy
2371,2014-09-07,True,nuts/prunes,Other
2986,2014-03-28,False,other vegetables,Produce
4084,2014-04-23,False,packaged fruit/vegetables,Produce
2218,2014-05-13,False,root vegetables,Produce
4649,2014-09-19,False,fruit/vegetable juice,Produce
2722,2014-07-26,True,sweet spreads,Other
1259,2014-06-24,False,berries,Other
3129,2014-04-02,False,coffee,Other
1223,2014-09-20,True,flour,Other
1457,2014-05-12,False,white bread,Bakery
2987,2014-04-16,False,coffee,Other
3811,2014-03-23,True,canned beer,Beverages
3899,2014-04-22,False,brown bread,Bakery
3013,2014-05-12,False,brown bread,Bakery
1456,2014-07-01,False,hygiene articles,Other
3616,2014-10-08,False,salty snack,Other
2612,2014-05-30,False,bottled water,Beverages
3505,2014-08-05,False,soft cheese,Dairy
4221,2014-06-01,True,frozen meals,Other
4540,2014-12-26,False,coffee,Other
3356,2014-11-08,True,canned beer,Beverages
3281,2014-04-19,True,napkins,Other
2092,2014-12-17,False,bottled water,Beverages
2620,2014-04-19,True,whipped/sour cream,Dairy
4456,2014-05-01,False,soda,Beverages
1253,2014-03-01,True,liqueur,Other
4925,2014-12-18,False,rolls/buns,Bakery
3663,2014-12-19,False,cream cheese ,Dairy
2539,2014-11-23,True,yogurt,Dairy
3809,2014-11-11,False,detergent,Other
3587,2014-02-18,False,soda,Beverages
4103,2014-12-22,False,curd,Other
3137,2014-02-23,True,sugar,Other
4368,2014-05-22,False,yogurt,Dairy
4660,2014-01-23,False,specialty chocolate,Other
3967,2014-03-07,False,soda,Beverages
4193,2014-04-30,False,whole milk,Dairy
4243,2014-12-29,False,whipped/sour cream,Dairy
1495,2014-11-10,False,misc. beverages,Other
4813,2014-05-15,False,rolls/buns,Bakery
2445,2014-10-29,False,fruit/vegetable juice,Produce
2213,2014-08-25,False,white bread,Bakery
4591,2014-07-11,False,sliced cheese,Dairy
4663,2014-02-24,False,flower (seeds),Other
4526,2014-10-28,False,sliced cheese,Dairy
4367,2014-09-28,True,shopping bags,Other
4877,2014-05-19,False,canned vegetables,Produce
4814,2014-01-18,True,yogurt,Dairy
3145,2014-08-15,False,whole milk,Dairy
1589,2014-08-27,False,root vegetables,Produce
2273,2014-11-13,False,rolls/buns,Bakery
4339,2014-11-20,False,domestic eggs,Other
2954,2014-05-28,False,soda,Beverages
2935,2014-02-04,False,bottled water,Beverages
1618,2014-05-14,False,whipped/sour cream,Dairy
1745,2014-03-22,True,yogurt,Dairy
1689,2014-12-09,False,cake bar,Other
2560,2014-12-01,False,other vegetables,Produce
1779,2014-01-13,False,newspapers,Other
1822,2014-01-24,False,semi-finished bread,Bakery
1711,2014-05-23,False,herbs,Other
1020,2014-08-12,False,shopping bags,Other
4538,2014-08-19,False,hard cheese,Dairy
3138,2014-05-24,True,coffee,Other
4030,2014-05-20,False,onions,Produce
1167,2014-11-01,True,other vegetables,Produce
3302,2014-03-10,False,whole milk,Dairy
4398,2014-03-12,False,long life bakery product,Other
1731,2014-10-26,True,long life bakery product,Other
2796,2014-02-16,True,oil,Other
1801,2014-12-06,True,sugar,Other
2909,2014-07-23,False,specialty chocolate,Other
4256,2014-05-09,False,oil,Other
3751,2014-01-11,True,pet care,Other
3758,2014-06-14,True,domestic eggs,Other
2218,2014-09-06,True,canned beer,Beverages
1320,2014-01-07,False,processed cheese,Dairy
2116,2014-02-13,False,other vegetables,Produce
3594,2014-11-05,False,misc. beverages,Other
3989,2014-10-18,True,rolls/buns,Bakery
4864,2014-12-03,False,brown bread,Bakery
2100,2014-03-20,False,butter,Other
1263,2014-10-19,True,bottled beer,Beverages
1286,2014-07-02,False,root vegetables,Produce
2870,2014-09-04,False,yogurt,Dairy
3256,2014-12-17,False,toilet cleaner,Other
2617,2014-02-22,True,yogurt,Dairy
1635,2014-12-20,True,shopping bags,Other
4401,2014-02-24,False,ice cream,Dairy
4931,2014-06-18,False,root vegetables,Produce
4641,2014-09-05,False,cereals,Other
1715,2014-10-18,True,domestic eggs,Other
2536,2014-06-10,False,white bread,Bakery
4108,2014-09-13,True,chewing gum,Other
2196,2014-03-25,False,flour,Other
2446,2014-09-24,False,whole milk,Dairy
4797,2014-01-27,False,soft cheese,Dairy
2802,2014-07-28,False,canned beer,Beverages
3255,2014-11-20,False,UHT-milk,Dairy
2432,2014-02-25,False,domestic eggs,Other
4592,2014-03-28,False,other vegetables,Produce
4148,2014-09-28,True,UHT-milk,Dairy
2541,2014-09-12,False,mayonnaise,Other
1839,2014-04-10,False,bottled beer,Beverages
1793,2014-10-27,False,other vegetables,Produce
3914,2014-11-28,False,rolls/buns,Bakery
4995,2014-03-16,True,dish cleaner,Other
3026,2014-10-29,False,semi-finished bread,Bakery
4486,2014-07-07,False,herbs,Other
1413,2014-12-14,True,soda,Beverages
1995,2014-07-02,False,frozen dessert,Other
1036,2014-01-20,False,vinegar,Other
3104,2014-01-22,False,white wine,Beverages
2045,2014-04-05,True,pickled vegetables,Produce
1490,2014-10-18,True,soft cheese,Dairy
4246,2014-06-28,True,root vegetables,Produce
2537,2014-02-23,True,bottled beer,Beverages
4413,2014-09-07,True,margarine,Other
2072,2014-02-18,False,salty snack,Other
2219,2014-09-13,True,whipped/sour cream,Dairy
3691,2014-02-24,False,bottled beer,Beverages
4832,2014-02-18,False,white bread,Bakery
1170,2014-06-03,False,shopping bags,Other
1198,2014-03-22,True,napkins,Other
1606,2014-01-12,True,canned beer,Beverages
3680,2014-02-22,True,fruit/vegetable juice,Produce
1477,2014-03-14,False,beverages,Other
1197,2014-05-12,False,whipped/sour cream,Dairy
2699,2014-05-07,False,soda,Beverages
